subject	predicate	object	primary_knowledge_source	aggregator_knowledge_source	original_object	original_subject	subject_label	object_label
HGNC:10472	biolink:gene_associated_with_condition	MONDO:0007340	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:119600	NCBIGene:860		
HGNC:9004	biolink:gene_associated_with_condition	MONDO:0007342	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:119800	NCBIGene:5307		
HGNC:16400	biolink:gene_associated_with_condition	MONDO:0007349	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120100	NCBIGene:114548		
HGNC:8616	biolink:gene_associated_with_condition	MONDO:0007352	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120330	NCBIGene:5076		
HGNC:16262	biolink:gene_associated_with_condition	MONDO:0007355	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120433	NCBIGene:10413		
HGNC:7325	biolink:gene_associated_with_condition	MONDO:0007356	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120435	NCBIGene:4436		
HGNC:9121	biolink:gene_associated_with_condition	MONDO:0007356	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120435	NCBIGene:5378		
HGNC:1228	biolink:gene_associated_with_condition	MONDO:0007361	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120790	NCBIGene:710		
HGNC:2383	biolink:gene_associated_with_condition	MONDO:0007362	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:120970	NCBIGene:1406		
HGNC:3604	biolink:gene_associated_with_condition	MONDO:0007363	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121050	NCBIGene:2201		
HGNC:6296	biolink:gene_associated_with_condition	MONDO:0007365	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121200	NCBIGene:3785		
HGNC:6297	biolink:gene_associated_with_condition	MONDO:0007366	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121201	NCBIGene:3786		
HGNC:2321	biolink:gene_associated_with_condition	MONDO:0007369	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121300	NCBIGene:1371		
HGNC:30791	biolink:gene_associated_with_condition	MONDO:0007374	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121800	NCBIGene:29914		
HGNC:11771	biolink:gene_associated_with_condition	MONDO:0007375	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121820	NCBIGene:7045		
HGNC:23785	biolink:gene_associated_with_condition	MONDO:0007376	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121850	NCBIGene:200576		
HGNC:11771	biolink:gene_associated_with_condition	MONDO:0007377	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:121900	NCBIGene:7045		
HGNC:15804	biolink:gene_associated_with_condition	MONDO:0007378	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122000	NCBIGene:58495		
HGNC:6414	biolink:gene_associated_with_condition	MONDO:0020791	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122100	NCBIGene:3859		
HGNC:11771	biolink:gene_associated_with_condition	MONDO:0007380	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122200	NCBIGene:7045		
HGNC:2194	biolink:gene_associated_with_condition	MONDO:0007381	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122400	NCBIGene:1308		
HGNC:28862	biolink:gene_associated_with_condition	MONDO:0007387	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122470	NCBIGene:25836		
HGNC:11605	biolink:gene_associated_with_condition	MONDO:0015826	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122600	NCBIGene:6911		
HGNC:2610	biolink:gene_associated_with_condition	MONDO:0007390	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122700	NCBIGene:1548		
HGNC:2623	biolink:gene_associated_with_condition	MONDO:0007390	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122700	NCBIGene:1559		
HGNC:23663	biolink:gene_associated_with_condition	MONDO:0007390	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122700	NCBIGene:79001		
HGNC:13771	biolink:gene_associated_with_condition	MONDO:0021021	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122860	NCBIGene:50964		
HGNC:8617	biolink:gene_associated_with_condition	MONDO:0007395	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:122880	NCBIGene:5077		
HGNC:15492	biolink:gene_associated_with_condition	MONDO:0007397	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123000	NCBIGene:56172		
HGNC:12428	biolink:gene_associated_with_condition	MONDO:0007399	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123100	NCBIGene:7291		
HGNC:3688	biolink:gene_associated_with_condition	MONDO:0007400	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123150	NCBIGene:2260		
HGNC:3689	biolink:gene_associated_with_condition	MONDO:0007400	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123150	NCBIGene:2263		
HGNC:1529	biolink:gene_associated_with_condition	MONDO:0007402	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123320	NCBIGene:859		
HGNC:9449	biolink:gene_associated_with_condition	MONDO:0018686	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123400	NCBIGene:5621		
HGNC:3689	biolink:gene_associated_with_condition	MONDO:0007405	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123500	NCBIGene:2263		
HGNC:25396	biolink:gene_associated_with_condition	MONDO:0007410	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123570	NCBIGene:341640		
HGNC:3327	biolink:gene_associated_with_condition	MONDO:0007411	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123700	NCBIGene:2006		
HGNC:3689	biolink:gene_associated_with_condition	MONDO:0007412	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:123790	NCBIGene:2263		
HGNC:1020	biolink:gene_associated_with_condition	MONDO:0007415	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:124000	NCBIGene:617		
HGNC:812	biolink:gene_associated_with_condition	MONDO:0007417	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:124200	NCBIGene:488		
HGNC:854	biolink:gene_associated_with_condition	MONDO:0007420	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:124480	NCBIGene:526		
HGNC:4284	biolink:gene_associated_with_condition	MONDO:0007422	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:124500	NCBIGene:2706		
HGNC:2876	biolink:gene_associated_with_condition	MONDO:0044635	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:124900	NCBIGene:1729		
HGNC:8140	biolink:gene_associated_with_condition	MONDO:0007429	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125250	NCBIGene:4976		
HGNC:7883	biolink:gene_associated_with_condition	MONDO:0000914	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125310	NCBIGene:4854		
HGNC:9608	biolink:gene_associated_with_condition	MONDO:0007434	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125350	NCBIGene:5745		
HGNC:3033	biolink:gene_associated_with_condition	MONDO:0007435	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125370	NCBIGene:1822		
HGNC:20323	biolink:gene_associated_with_condition	MONDO:0007436	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125400	NCBIGene:64094		
HGNC:3054	biolink:gene_associated_with_condition	MONDO:0007437	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125420	NCBIGene:1834		
HGNC:3054	biolink:gene_associated_with_condition	MONDO:0007441	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125490	NCBIGene:1834		
HGNC:3054	biolink:gene_associated_with_condition	MONDO:0007442	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125500	NCBIGene:1834		
HGNC:6416	biolink:gene_associated_with_condition	MONDO:0007445	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125595	NCBIGene:3861		
HGNC:3337	biolink:gene_associated_with_condition	MONDO:0034556	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125630	NCBIGene:30817		
HGNC:894	biolink:gene_associated_with_condition	MONDO:0007450	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125700	NCBIGene:551		
HGNC:634	biolink:gene_associated_with_condition	MONDO:0007451	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125800	NCBIGene:359		
HGNC:5024	biolink:gene_associated_with_condition	MONDO:0007452	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125850	NCBIGene:3172		
HGNC:4195	biolink:gene_associated_with_condition	MONDO:0007453	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125851	NCBIGene:2645		
HGNC:6081	biolink:gene_associated_with_condition	MONDO:0007454	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125852	NCBIGene:3630		
HGNC:392	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:208		
HGNC:4195	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:2645		
HGNC:8618	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:5078		
HGNC:9291	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:5506		
HGNC:59	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:6833		
HGNC:11630	biolink:gene_associated_with_condition	MONDO:0005148	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:125853	NCBIGene:6928		
HGNC:28395	biolink:gene_associated_with_condition	MONDO:0007470	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:126550	NCBIGene:166929		
HGNC:3218	biolink:gene_associated_with_condition	MONDO:0007471	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:126600	NCBIGene:2202		
HGNC:4883	biolink:gene_associated_with_condition	MONDO:0007472	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:126700	NCBIGene:3075		
HGNC:24725	biolink:gene_associated_with_condition	MONDO:0007478	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127000	NCBIGene:63901		
HGNC:10853	biolink:gene_associated_with_condition	MONDO:0007481	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127300	NCBIGene:6473		
HGNC:225	biolink:gene_associated_with_condition	MONDO:0007483	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127400	NCBIGene:103		
HGNC:19182	biolink:gene_associated_with_condition	MONDO:0024524	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127500	NCBIGene:23328		
HGNC:11824	biolink:gene_associated_with_condition	MONDO:0007485	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127550	NCBIGene:26277		
HGNC:11727	biolink:gene_associated_with_condition	MONDO:0007485	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127550	NCBIGene:7012		
HGNC:11730	biolink:gene_associated_with_condition	MONDO:0007485	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127550	NCBIGene:7015		
HGNC:11140	biolink:gene_associated_with_condition	MONDO:0007488	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127750	NCBIGene:6620		
HGNC:11138	biolink:gene_associated_with_condition	MONDO:0007488	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:127750	NCBIGene:6622		
HGNC:3098	biolink:gene_associated_with_condition	MONDO:0007492	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:128100	NCBIGene:1861		
HGNC:20774	biolink:gene_associated_with_condition	MONDO:0007493	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:128101	NCBIGene:10382		
HGNC:30500	biolink:gene_associated_with_condition	MONDO:0100352	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:128200	NCBIGene:112476		
HGNC:4193	biolink:gene_associated_with_condition	MONDO:0007495	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:128230	NCBIGene:2643		
HGNC:801	biolink:gene_associated_with_condition	MONDO:0007496	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:128235	NCBIGene:478		
HGNC:18398	biolink:gene_associated_with_condition	MONDO:0007507	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129200	NCBIGene:56916		
HGNC:15979	biolink:gene_associated_with_condition	MONDO:0016044	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129400	NCBIGene:8626		
HGNC:2895	biolink:gene_associated_with_condition	MONDO:0007509	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129490	NCBIGene:10913		
HGNC:14341	biolink:gene_associated_with_condition	MONDO:0007509	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129490	NCBIGene:128178		
HGNC:4288	biolink:gene_associated_with_condition	MONDO:0007510	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129500	NCBIGene:10804		
HGNC:3603	biolink:gene_associated_with_condition	MONDO:0007514	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:129600	NCBIGene:2200		
HGNC:2209	biolink:gene_associated_with_condition	MONDO:0019567	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130000	NCBIGene:1289		
HGNC:2210	biolink:gene_associated_with_condition	MONDO:0019568	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130010	NCBIGene:1290		
HGNC:2201	biolink:gene_associated_with_condition	MONDO:0007524	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130050	NCBIGene:1281		
HGNC:2197	biolink:gene_associated_with_condition	MONDO:0007525	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130060	NCBIGene:1277		
HGNC:930	biolink:gene_associated_with_condition	MONDO:0020682	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130070	NCBIGene:11285		
HGNC:1246	biolink:gene_associated_with_condition	MONDO:0020684	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130080	NCBIGene:715		
HGNC:11272	biolink:gene_associated_with_condition	MONDO:0007533	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130600	NCBIGene:6708		
HGNC:1786	biolink:gene_associated_with_condition	MONDO:0007534	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130650	NCBIGene:1028		
NCBIGene:105259599	biolink:gene_associated_with_condition	MONDO:0007534	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130650			
HGNC:6295	biolink:gene_associated_with_condition	MONDO:0007534	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130650	NCBIGene:10984		
HGNC:5466	biolink:gene_associated_with_condition	MONDO:0007534	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130650	NCBIGene:3481		
HGNC:6294	biolink:gene_associated_with_condition	MONDO:0007534	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130650	NCBIGene:3784		
HGNC:7883	biolink:gene_associated_with_condition	MONDO:0007537	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130720	NCBIGene:4854		
HGNC:24797	biolink:gene_associated_with_condition	MONDO:0007538	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:130900	NCBIGene:286077		
HGNC:7010	biolink:gene_associated_with_condition	MONDO:0007540	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131100	NCBIGene:4221		
HGNC:11766	biolink:gene_associated_with_condition	MONDO:0007542	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131300	NCBIGene:7040		
HGNC:8804	biolink:gene_associated_with_condition	MONDO:0007546	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131440	NCBIGene:5159		
HGNC:2214	biolink:gene_associated_with_condition	MONDO:0007548	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131705	NCBIGene:1294		
HGNC:2214	biolink:gene_associated_with_condition	MONDO:0007549	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131750	NCBIGene:1294		
HGNC:6442	biolink:gene_associated_with_condition	MONDO:0007550	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131760	NCBIGene:3852		
HGNC:6416	biolink:gene_associated_with_condition	MONDO:0007550	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131760	NCBIGene:3861		
HGNC:6416	biolink:gene_associated_with_condition	MONDO:0007551	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131800	NCBIGene:3861		
HGNC:2214	biolink:gene_associated_with_condition	MONDO:0007552	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131850	NCBIGene:1294		
HGNC:6416	biolink:gene_associated_with_condition	MONDO:0007554	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131900	NCBIGene:3861		
HGNC:9069	biolink:gene_associated_with_condition	MONDO:0007555	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131950	NCBIGene:5339		
HGNC:6442	biolink:gene_associated_with_condition	MONDO:0007556	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:131960	NCBIGene:3852		
HGNC:2214	biolink:gene_associated_with_condition	MONDO:0007557	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:132000	NCBIGene:1294		
HGNC:2227	biolink:gene_associated_with_condition	MONDO:0007561	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:132400	NCBIGene:1311		
HGNC:2514	biolink:gene_associated_with_condition	MONDO:0007564	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:132600	NCBIGene:1499		
HGNC:2584	biolink:gene_associated_with_condition	MONDO:0007565	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:132700	NCBIGene:1540		
HGNC:7569	biolink:gene_associated_with_condition	MONDO:0007568	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:132900	NCBIGene:4629		
HGNC:10597	biolink:gene_associated_with_condition	MONDO:0007571	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133020	NCBIGene:6335		
HGNC:29605	biolink:gene_associated_with_condition	MONDO:0007572	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133100	NCBIGene:10019		
HGNC:6192	biolink:gene_associated_with_condition	MONDO:0007572	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133100	NCBIGene:3717		
HGNC:14415	biolink:gene_associated_with_condition	MONDO:0007574	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133190	NCBIGene:6785		
HGNC:4285	biolink:gene_associated_with_condition	MONDO:0033010	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133200	NCBIGene:2707		
HGNC:13861	biolink:gene_associated_with_condition	MONDO:0007576	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133239	NCBIGene:11178		
HGNC:2701	biolink:gene_associated_with_condition	MONDO:0007576	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133239	NCBIGene:1630		
HGNC:12799	biolink:gene_associated_with_condition	MONDO:0007576	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133239	NCBIGene:51741		
HGNC:10069	biolink:gene_associated_with_condition	MONDO:0007576	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133239	NCBIGene:6049		
HGNC:11773	biolink:gene_associated_with_condition	MONDO:0007576	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133239	NCBIGene:7048		
HGNC:3438	biolink:gene_associated_with_condition	MONDO:0019570	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133540	NCBIGene:2074		
HGNC:3512	biolink:gene_associated_with_condition	MONDO:0007585	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133700	NCBIGene:2131		
HGNC:3513	biolink:gene_associated_with_condition	MONDO:0007586	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133701	NCBIGene:2132		
HGNC:6697	biolink:gene_associated_with_condition	MONDO:0007589	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133780	NCBIGene:4041		
HGNC:4042	biolink:gene_associated_with_condition	MONDO:0007589	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:133780	NCBIGene:8322		
HGNC:4175	biolink:gene_associated_with_condition	MONDO:0024525	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:134600	NCBIGene:2628		
HGNC:6998	biolink:gene_associated_with_condition	MONDO:0007601	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:134610	NCBIGene:4210		
HGNC:171	biolink:gene_associated_with_condition	MONDO:0007606	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135100	NCBIGene:90		
HGNC:27310	biolink:gene_associated_with_condition	MONDO:0007607	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135150	NCBIGene:201163		
HGNC:583	biolink:gene_associated_with_condition	MONDO:0007608	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135290	NCBIGene:324		
HGNC:6250	biolink:gene_associated_with_condition	MONDO:0024526	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135500	NCBIGene:3756		
HGNC:19349	biolink:gene_associated_with_condition	MONDO:0021083	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135700	NCBIGene:55605		
HGNC:13243	biolink:gene_associated_with_condition	MONDO:0007615	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135750	NCBIGene:64327		
HGNC:18040	biolink:gene_associated_with_condition	MONDO:0007617	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:135900	NCBIGene:57492		
HGNC:18398	biolink:gene_associated_with_condition	MONDO:0007619	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136000	NCBIGene:56916		
HGNC:6522	biolink:gene_associated_with_condition	MONDO:0007620	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136120	NCBIGene:3931		
HGNC:16974	biolink:gene_associated_with_condition	MONDO:0007621	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136140	NCBIGene:10847		
HGNC:8620	biolink:gene_associated_with_condition	MONDO:0016395	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136520	NCBIGene:5080		
NCBIGene:111365204	biolink:gene_associated_with_condition	MONDO:0007630	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136550			
HGNC:3861	biolink:gene_associated_with_condition	MONDO:0007631	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136570	NCBIGene:2464		
HGNC:29284	biolink:gene_associated_with_condition	MONDO:0007634	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136630	NCBIGene:57609		
HGNC:12796	biolink:gene_associated_with_condition	MONDO:0007635	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136680	NCBIGene:7490		
HGNC:449	biolink:gene_associated_with_condition	MONDO:0007636	infores:medgen_mim_g2d	infores:medgen_mim_g2d	OMIM:136760	NCBIGene:257		
