publications	subject	new_object	is_creation	closure_predicates	closure_delta	new_object_label
	SGD:S000002622	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000005878	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000005878	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000004999	GO:0000011	True	rdfs:subClassOf|BFO:0000050	6	vacuole inheritance
	SGD:S000006189	GO:0048015	True	rdfs:subClassOf|BFO:0000050	1	phosphatidylinositol-mediated signaling
	SGD:S000005635	GO:0052658	True	rdfs:subClassOf|BFO:0000050	4	inositol-1,4,5-trisphosphate 5-phosphatase activity
	SGD:S000002918	GO:0044389	True	rdfs:subClassOf|BFO:0000050	4	ubiquitin-like protein ligase binding
	SGD:S000003128	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000003128	GO:0033215	True	rdfs:subClassOf|BFO:0000050	18	reductive iron assimilation
	SGD:S000003128	GO:0000293	True	rdfs:subClassOf|BFO:0000050	2	ferric-chelate reductase activity
	SGD:S000006027	GO:0005634	True	rdfs:subClassOf|BFO:0000050	5	nucleus
	SGD:S000006027	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001174	GO:0005615	True	rdfs:subClassOf|BFO:0000050	1	extracellular space
	SGD:S000005585	GO:0047372	True	rdfs:subClassOf|BFO:0000050	1	monoacylglycerol lipase activity
	SGD:S000005585	GO:0006629	True	rdfs:subClassOf|BFO:0000050	0	lipid metabolic process
	SGD:S000001489	GO:0042273	True	rdfs:subClassOf|BFO:0000050	0	ribosomal large subunit biogenesis
	SGD:S000005742	GO:0031267	True	rdfs:subClassOf|BFO:0000050	1	small GTPase binding
	SGD:S000005742	GO:0007030	True	rdfs:subClassOf|BFO:0000050	5	Golgi organization
	SGD:S000005180	GO:0045893	True	rdfs:subClassOf|BFO:0000050	0	positive regulation of DNA-templated transcription
	SGD:S000005957	GO:0051453	True	rdfs:subClassOf|BFO:0000050	13	regulation of intracellular pH
	SGD:S000000494	GO:0031398	True	rdfs:subClassOf|BFO:0000050	20	positive regulation of protein ubiquitination
	SGD:S000000494	GO:0005794	True	rdfs:subClassOf|BFO:0000050	1	Golgi apparatus
	SGD:S000000494	GO:0048471	True	rdfs:subClassOf|BFO:0000050	1	perinuclear region of cytoplasm
	SGD:S000007265	GO:0022904	True	rdfs:subClassOf|BFO:0000050	2	respiratory electron transport chain
	SGD:S000007265	GO:0045277	True	rdfs:subClassOf|BFO:0000050	9	respiratory chain complex IV
	SGD:S000004429	GO:1990846	True	rdfs:subClassOf|BFO:0000050	5	ribonucleoside-diphosphate reductase inhibitor activity
	SGD:S000004429	GO:0008104	True	rdfs:subClassOf|BFO:0000050	0	protein localization
	SGD:S000000806	GO:0051170	True	rdfs:subClassOf|BFO:0000050	10	import into nucleus
	SGD:S000000806	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000002135	GO:0022625	True	rdfs:subClassOf|BFO:0000050	5	cytosolic large ribosomal subunit
	SGD:S000000150	GO:0000978	True	rdfs:subClassOf|BFO:0000050	7	RNA polymerase II cis-regulatory region sequence-specific DNA binding
	SGD:S000000150	GO:0006355	True	rdfs:subClassOf|BFO:0000050	0	regulation of DNA-templated transcription
	SGD:S000000150	GO:0000981	True	rdfs:subClassOf|BFO:0000050	3	DNA-binding transcription factor activity, RNA polymerase II-specific
	SGD:S000004552	GO:0006696	True	rdfs:subClassOf|BFO:0000050	22	ergosterol biosynthetic process
	SGD:S000004552	GO:0004128	True	rdfs:subClassOf|BFO:0000050	3	cytochrome-b5 reductase activity, acting on NAD(P)H
	SGD:S000001138	GO:0005351	True	rdfs:subClassOf|BFO:0000050	13	carbohydrate:proton symporter activity
	SGD:S000001138	GO:0008643	True	rdfs:subClassOf|BFO:0000050	0	carbohydrate transport
	SGD:S000003700	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000003700	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000005057	GO:0006362	True	rdfs:subClassOf|BFO:0000050	5	transcription elongation by RNA polymerase I
	SGD:S000005057	GO:0006383	True	rdfs:subClassOf|BFO:0000050	0	transcription by RNA polymerase III
	SGD:S000003634	GO:0019888	True	rdfs:subClassOf|BFO:0000050	4	protein phosphatase regulator activity
	SGD:S000003634	GO:0005634	True	rdfs:subClassOf|BFO:0000050	1	nucleus
	SGD:S000003634	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003634	GO:0009966	True	rdfs:subClassOf|BFO:0000050	4	regulation of signal transduction
	SGD:S000003936	GO:0003730	True	rdfs:subClassOf|BFO:0000050	1	mRNA 3'-UTR binding
	SGD:S000001727	GO:0006897	True	rdfs:subClassOf|BFO:0000050	6	endocytosis
	SGD:S000001727	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000001727	GO:0016197	True	rdfs:subClassOf|BFO:0000050	8	endosomal transport
	SGD:S000001727	GO:0005886	True	rdfs:subClassOf|BFO:0000050	3	plasma membrane
	SGD:S000001617	GO:0006518	True	rdfs:subClassOf|BFO:0000050	1	peptide metabolic process
	SGD:S000001568	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000004376	GO:0002926	True	rdfs:subClassOf|BFO:0000050	1	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation
	SGD:S000004376	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003318	GO:0036286	True	rdfs:subClassOf|BFO:0000050	5	eisosome filament
	SGD:S000005814	GO:0034976	True	rdfs:subClassOf|BFO:0000050	5	response to endoplasmic reticulum stress
	SGD:S000001136	GO:0005351	True	rdfs:subClassOf|BFO:0000050	13	carbohydrate:proton symporter activity
	SGD:S000001136	GO:0008643	True	rdfs:subClassOf|BFO:0000050	0	carbohydrate transport
	SGD:S000004354	GO:0007254	True	rdfs:subClassOf|BFO:0000050	1	JNK cascade
	SGD:S000005624	GO:0006405	True	rdfs:subClassOf|BFO:0000050	0	RNA export from nucleus
	SGD:S000005624	GO:0008139	True	rdfs:subClassOf|BFO:0000050	4	nuclear localization sequence binding
	SGD:S000003820	GO:0000086	True	rdfs:subClassOf|BFO:0000050	2	G2/M transition of mitotic cell cycle
	SGD:S000003820	GO:0007093	True	rdfs:subClassOf|BFO:0000050	16	mitotic cell cycle checkpoint signaling
	SGD:S000000384	GO:0005886	True	rdfs:subClassOf|BFO:0000050	1	plasma membrane
	SGD:S000000069	GO:0015630	True	rdfs:subClassOf|BFO:0000050	4	microtubule cytoskeleton
	SGD:S000000069	GO:0051286	True	rdfs:subClassOf|BFO:0000050	2	cell tip
	SGD:S000000069	GO:0030950	True	rdfs:subClassOf|BFO:0000050	5	establishment or maintenance of actin cytoskeleton polarity
	SGD:S000000069	GO:0008104	True	rdfs:subClassOf|BFO:0000050	5	protein localization
	SGD:S000002693	GO:0005737	True	rdfs:subClassOf|BFO:0000050	1	cytoplasm
	SGD:S000002693	GO:0000146	True	rdfs:subClassOf|BFO:0000050	3	microfilament motor activity
	SGD:S000002693	GO:0032982	True	rdfs:subClassOf|BFO:0000050	4	myosin filament
	SGD:S000002693	GO:0110085	True	rdfs:subClassOf|BFO:0000050	11	mitotic actomyosin contractile ring
	SGD:S000002693	GO:0016460	True	rdfs:subClassOf|BFO:0000050	5	myosin II complex
	SGD:S000002693	GO:0051015	True	rdfs:subClassOf|BFO:0000050	4	actin filament binding
	SGD:S000002693	GO:1902404	True	rdfs:subClassOf|BFO:0000050	18	mitotic actomyosin contractile ring contraction
	SGD:S000002216	GO:0005795	True	rdfs:subClassOf|BFO:0000050	2	Golgi stack
	SGD:S000002216	GO:0061025	True	rdfs:subClassOf|BFO:0000050	0	membrane fusion
	SGD:S000005447	GO:0000724	True	rdfs:subClassOf|BFO:0000050	17	double-strand break repair via homologous recombination
	SGD:S000002715	GO:0035269	True	rdfs:subClassOf|BFO:0000050	0	protein O-linked mannosylation
	SGD:S000000308	GO:1990575	True	rdfs:subClassOf|BFO:0000050	7	mitochondrial L-ornithine transmembrane transport
	SGD:S000000308	GO:0015187	True	rdfs:subClassOf|BFO:0000050	10	glycine transmembrane transporter activity
	SGD:S000003623	GO:0005634	True	rdfs:subClassOf|BFO:0000050	0	nucleus
	SGD:S000003416	GO:0000151	True	rdfs:subClassOf|BFO:0000050	1	ubiquitin ligase complex
	SGD:S000006070	GO:0000045	True	rdfs:subClassOf|BFO:0000050	9	autophagosome assembly
	SGD:S000006070	GO:0035973	True	rdfs:subClassOf|BFO:0000050	1	aggrephagy
	SGD:S000006070	GO:0006995	True	rdfs:subClassOf|BFO:0000050	2	cellular response to nitrogen starvation
	SGD:S000000833	GO:0055037	True	rdfs:subClassOf|BFO:0000050	1	recycling endosome
	SGD:S000001712	GO:0005968	True	rdfs:subClassOf|BFO:0000050	16	Rab-protein geranylgeranyltransferase complex
	SGD:S000001712	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000001712	GO:0006888	True	rdfs:subClassOf|BFO:0000050	9	endoplasmic reticulum to Golgi vesicle-mediated transport
	SGD:S000001712	GO:0004663	True	rdfs:subClassOf|BFO:0000050	8	Rab geranylgeranyltransferase activity
	SGD:S000001861	GO:0035556	True	rdfs:subClassOf|BFO:0000050	0	intracellular signal transduction
	SGD:S000001311	GO:0102389	True	rdfs:subClassOf|BFO:0000050	1	polyprenol reductase activity
	SGD:S000001028	GO:0015179	True	rdfs:subClassOf|BFO:0000050	0	L-amino acid transmembrane transporter activity
	SGD:S000001028	GO:0003333	True	rdfs:subClassOf|BFO:0000050	0	amino acid transmembrane transport
	SGD:S000004521	GO:0031505	True	rdfs:subClassOf|BFO:0000050	5	fungal-type cell wall organization
	SGD:S000005117	GO:0019901	True	rdfs:subClassOf|BFO:0000050	5	protein kinase binding
	SGD:S000005117	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000005117	GO:0031588	True	rdfs:subClassOf|BFO:0000050	7	nucleotide-activated protein kinase complex
	SGD:S000004404	GO:0005634	True	rdfs:subClassOf|BFO:0000050	3	nucleus
	SGD:S000002479	GO:0070916	True	rdfs:subClassOf|BFO:0000050	4	inositol phosphoceramide synthase complex
	SGD:S000001038	GO:0005199	True	rdfs:subClassOf|BFO:0000050	2	structural constituent of cell wall
	SGD:S000001038	GO:0031505	True	rdfs:subClassOf|BFO:0000050	8	fungal-type cell wall organization
	SGD:S000001038	GO:0009277	True	rdfs:subClassOf|BFO:0000050	13	fungal-type cell wall
	SGD:S000001644	GO:0010468	True	rdfs:subClassOf|BFO:0000050	0	regulation of gene expression
	SGD:S000001644	GO:0005737	True	rdfs:subClassOf|BFO:0000050	11	cytoplasm
	SGD:S000001644	GO:0007165	True	rdfs:subClassOf|BFO:0000050	3	signal transduction
	SGD:S000001644	GO:0000307	True	rdfs:subClassOf|BFO:0000050	7	cyclin-dependent protein kinase holoenzyme complex
	SGD:S000001644	GO:0004693	True	rdfs:subClassOf|BFO:0000050	3	cyclin-dependent protein serine/threonine kinase activity
	SGD:S000001644	GO:0000082	True	rdfs:subClassOf|BFO:0000050	8	G1/S transition of mitotic cell cycle
	SGD:S000001644	GO:0030332	True	rdfs:subClassOf|BFO:0000050	2	cyclin binding
	SGD:S000001644	GO:0010389	True	rdfs:subClassOf|BFO:0000050	7	regulation of G2/M transition of mitotic cell cycle
	SGD:S000001644	GO:0005634	True	rdfs:subClassOf|BFO:0000050	15	nucleus
	SGD:S000002165	GO:0043161	True	rdfs:subClassOf|BFO:0000050	1	proteasome-mediated ubiquitin-dependent protein catabolic process
	SGD:S000001485	GO:0032509	True	rdfs:subClassOf|BFO:0000050	3	endosome transport via multivesicular body sorting pathway
	SGD:S000001485	GO:0005771	True	rdfs:subClassOf|BFO:0000050	2	multivesicular body
	SGD:S000002914	GO:0004322	True	rdfs:subClassOf|BFO:0000050	3	ferroxidase activity
	SGD:S000002914	GO:0033215	True	rdfs:subClassOf|BFO:0000050	14	reductive iron assimilation
	SGD:S000002914	GO:0000329	True	rdfs:subClassOf|BFO:0000050	25	fungal-type vacuole membrane
	SGD:S000002914	GO:0010106	True	rdfs:subClassOf|BFO:0000050	19	cellular response to iron ion starvation
	SGD:S000005734	GO:0007165	True	rdfs:subClassOf|BFO:0000050	0	signal transduction
	SGD:S000005372	GO:0031507	True	rdfs:subClassOf|BFO:0000050	0	heterochromatin formation
	SGD:S000006266	GO:0008835	True	rdfs:subClassOf|BFO:0000050	1	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity
	SGD:S000001946	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000003461	GO:0070880	True	rdfs:subClassOf|BFO:0000050	24	fungal-type cell wall beta-glucan biosynthetic process
	SGD:S000004111	GO:0005576	True	rdfs:subClassOf|BFO:0000050	1	extracellular region
	SGD:S000004111	GO:0009277	True	rdfs:subClassOf|BFO:0000050	4	fungal-type cell wall
	SGD:S000002320	GO:0005768	True	rdfs:subClassOf|BFO:0000050	0	endosome
	SGD:S000002320	GO:0030125	True	rdfs:subClassOf|BFO:0000050	15	clathrin vesicle coat
	SGD:S000002320	GO:0005543	True	rdfs:subClassOf|BFO:0000050	1	phospholipid binding
	SGD:S000002742	GO:0042393	True	rdfs:subClassOf|BFO:0000050	2	histone binding
	SGD:S000002360	GO:0043527	True	rdfs:subClassOf|BFO:0000050	0	tRNA methyltransferase complex
	SGD:S000002360	GO:0036265	True	rdfs:subClassOf|BFO:0000050	0	RNA (guanine-N7)-methylation
	SGD:S000002360	GO:0030488	True	rdfs:subClassOf|BFO:0000050	0	tRNA methylation
	SGD:S000000690	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000001053	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000001053	GO:0000049	True	rdfs:subClassOf|BFO:0000050	3	tRNA binding
	SGD:S000003670	GO:0046839	True	rdfs:subClassOf|BFO:0000050	5	phospholipid dephosphorylation
	SGD:S000004231	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000003865	GO:0019430	True	rdfs:subClassOf|BFO:0000050	0	removal of superoxide radicals
	SGD:S000004879	GO:0005886	True	rdfs:subClassOf|BFO:0000050	1	plasma membrane
	SGD:S000002762	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000000103	GO:0030833	True	rdfs:subClassOf|BFO:0000050	9	regulation of actin filament polymerization
	SGD:S000002891	GO:0006487	True	rdfs:subClassOf|BFO:0000050	1	protein N-linked glycosylation
	SGD:S000002891	GO:0097502	True	rdfs:subClassOf|BFO:0000050	1	mannosylation
	SGD:S000002614	GO:0005697	True	rdfs:subClassOf|BFO:0000050	5	telomerase holoenzyme complex
	SGD:S000002614	GO:0070034	True	rdfs:subClassOf|BFO:0000050	5	telomerase RNA binding
	SGD:S000002614	GO:0042162	True	rdfs:subClassOf|BFO:0000050	6	telomeric DNA binding
	SGD:S000002985	GO:0010498	True	rdfs:subClassOf|BFO:0000050	1	proteasomal protein catabolic process
	SGD:S000002832	GO:0045505	True	rdfs:subClassOf|BFO:0000050	3	dynein intermediate chain binding
	SGD:S000000931	GO:0051726	True	rdfs:subClassOf|BFO:0000050	1	regulation of cell cycle
	SGD:S000000856	GO:0008157	True	rdfs:subClassOf|BFO:0000050	6	protein phosphatase 1 binding
	SGD:S000000856	GO:0005979	True	rdfs:subClassOf|BFO:0000050	16	regulation of glycogen biosynthetic process
	SGD:S000000856	GO:2001069	True	rdfs:subClassOf|BFO:0000050	4	glycogen binding
	SGD:S000000488	GO:0005829	True	rdfs:subClassOf|BFO:0000050	4	cytosol
	SGD:S000004481	GO:0018279	True	rdfs:subClassOf|BFO:0000050	1	protein N-linked glycosylation via asparagine
	SGD:S000004849	GO:0003713	True	rdfs:subClassOf|BFO:0000050	27	transcription coactivator activity
	SGD:S000004849	GO:0016251	True	rdfs:subClassOf|BFO:0000050	2	RNA polymerase II general transcription initiation factor activity
	SGD:S000004594	GO:0006696	True	rdfs:subClassOf|BFO:0000050	21	ergosterol biosynthetic process
	SGD:S000006341	GO:0030515	True	rdfs:subClassOf|BFO:0000050	0	snoRNA binding
	SGD:S000003013	GO:0005737	True	rdfs:subClassOf|BFO:0000050	0	cytoplasm
	SGD:S000003013	GO:0030674	True	rdfs:subClassOf|BFO:0000050	2	protein-macromolecule adaptor activity
	SGD:S000003013	GO:0005886	True	rdfs:subClassOf|BFO:0000050	0	plasma membrane
	SGD:S000003013	GO:0031625	True	rdfs:subClassOf|BFO:0000050	5	ubiquitin protein ligase binding
	SGD:S000001561	GO:0003725	True	rdfs:subClassOf|BFO:0000050	1	double-stranded RNA binding
	SGD:S000001561	GO:0045943	True	rdfs:subClassOf|BFO:0000050	25	positive regulation of transcription by RNA polymerase I
	SGD:S000003538	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000004702	GO:0006520	True	rdfs:subClassOf|BFO:0000050	2	amino acid metabolic process
	SGD:S000004702	GO:0016843	True	rdfs:subClassOf|BFO:0000050	0	amine-lyase activity
	SGD:S000006082	GO:0005829	True	rdfs:subClassOf|BFO:0000050	1	cytosol
	SGD:S000005224	GO:0005789	True	rdfs:subClassOf|BFO:0000050	5	endoplasmic reticulum membrane
	SGD:S000004556	GO:0003729	True	rdfs:subClassOf|BFO:0000050	5	mRNA binding
	SGD:S000004232	GO:0016125	True	rdfs:subClassOf|BFO:0000050	3	sterol metabolic process
	SGD:S000001221	GO:0045944	True	rdfs:subClassOf|BFO:0000050	11	positive regulation of transcription by RNA polymerase II
	SGD:S000005865	GO:0003682	True	rdfs:subClassOf|BFO:0000050	2	chromatin binding
	SGD:S000005865	GO:0006338	True	rdfs:subClassOf|BFO:0000050	4	chromatin remodeling
	SGD:S000005865	GO:0003713	True	rdfs:subClassOf|BFO:0000050	5	transcription coactivator activity
	SGD:S000005865	GO:0006357	True	rdfs:subClassOf|BFO:0000050	1	regulation of transcription by RNA polymerase II
	SGD:S000005865	GO:0070210	True	rdfs:subClassOf|BFO:0000050	30	Rpd3L-Expanded complex
	SGD:S000005865	GO:0005634	True	rdfs:subClassOf|BFO:0000050	15	nucleus
	SGD:S000001111	GO:0071034	True	rdfs:subClassOf|BFO:0000050	2	CUT catabolic process
	SGD:S000005081	GO:0042274	True	rdfs:subClassOf|BFO:0000050	5	ribosomal small subunit biogenesis
	SGD:S000000575	GO:0005768	True	rdfs:subClassOf|BFO:0000050	5	endosome
	SGD:S000000575	GO:0015343	True	rdfs:subClassOf|BFO:0000050	1	siderophore-iron transmembrane transporter activity
	SGD:S000000575	GO:0006879	True	rdfs:subClassOf|BFO:0000050	0	intracellular iron ion homeostasis
	SGD:S000004438	GO:0051156	True	rdfs:subClassOf|BFO:0000050	1	glucose 6-phosphate metabolic process
	SGD:S000004438	GO:0019158	True	rdfs:subClassOf|BFO:0000050	1	mannokinase activity
	SGD:S000004438	GO:0005829	True	rdfs:subClassOf|BFO:0000050	12	cytosol
	SGD:S000004438	GO:0006096	True	rdfs:subClassOf|BFO:0000050	44	glycolytic process
	SGD:S000004438	GO:0005739	True	rdfs:subClassOf|BFO:0000050	16	mitochondrion
	SGD:S000004438	GO:0004340	True	rdfs:subClassOf|BFO:0000050	2	glucokinase activity
	SGD:S000004438	GO:0008865	True	rdfs:subClassOf|BFO:0000050	1	fructokinase activity
	SGD:S000004438	GO:0006013	True	rdfs:subClassOf|BFO:0000050	3	mannose metabolic process
	SGD:S000004438	GO:0006006	True	rdfs:subClassOf|BFO:0000050	3	glucose metabolic process
	SGD:S000004097	GO:0031125	True	rdfs:subClassOf|BFO:0000050	0	rRNA 3'-end processing
	SGD:S000002697	GO:0000993	True	rdfs:subClassOf|BFO:0000050	0	RNA polymerase II complex binding
	SGD:S000005668	GO:0009361	True	rdfs:subClassOf|BFO:0000050	5	succinate-CoA ligase complex (ADP-forming)
	SGD:S000005668	GO:0004776	True	rdfs:subClassOf|BFO:0000050	1	succinate-CoA ligase (GDP-forming) activity
	SGD:S000005558	GO:0000978	True	rdfs:subClassOf|BFO:0000050	8	RNA polymerase II cis-regulatory region sequence-specific DNA binding
	SGD:S000005558	GO:0000785	True	rdfs:subClassOf|BFO:0000050	4	chromatin
	SGD:S000005558	GO:0045944	True	rdfs:subClassOf|BFO:0000050	12	positive regulation of transcription by RNA polymerase II
	SGD:S000005558	GO:0001216	True	rdfs:subClassOf|BFO:0000050	11	DNA-binding transcription activator activity
	SGD:S000005335	GO:0000288	True	rdfs:subClassOf|BFO:0000050	0	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
	SGD:S000001889	GO:0005768	True	rdfs:subClassOf|BFO:0000050	1	endosome
	SGD:S000006068	GO:0007031	True	rdfs:subClassOf|BFO:0000050	4	peroxisome organization
	SGD:S000006068	GO:0042760	True	rdfs:subClassOf|BFO:0000050	19	very long-chain fatty acid catabolic process
	SGD:S000006068	GO:0006635	True	rdfs:subClassOf|BFO:0000050	21	fatty acid beta-oxidation
	SGD:S000000143	GO:0016197	True	rdfs:subClassOf|BFO:0000050	4	endosomal transport
	SGD:S000000143	GO:0005886	True	rdfs:subClassOf|BFO:0000050	2	plasma membrane
	SGD:S000005334	GO:0034063	True	rdfs:subClassOf|BFO:0000050	8	stress granule assembly
	SGD:S000005334	GO:0010494	True	rdfs:subClassOf|BFO:0000050	1	cytoplasmic stress granule
	SGD:S000003822	GO:0006486	True	rdfs:subClassOf|BFO:0000050	9	protein glycosylation
	SGD:S000005070	GO:0000278	True	rdfs:subClassOf|BFO:0000050	0	mitotic cell cycle
	SGD:S000005070	GO:0031122	True	rdfs:subClassOf|BFO:0000050	1	cytoplasmic microtubule organization
	SGD:S000005070	GO:0051011	True	rdfs:subClassOf|BFO:0000050	2	microtubule minus-end binding
	SGD:S000005070	GO:0051225	True	rdfs:subClassOf|BFO:0000050	4	spindle assembly
	SGD:S000005070	GO:0051321	True	rdfs:subClassOf|BFO:0000050	3	meiotic cell cycle
	SGD:S000001524	GO:0032509	True	rdfs:subClassOf|BFO:0000050	3	endosome transport via multivesicular body sorting pathway
	SGD:S000001524	GO:0005771	True	rdfs:subClassOf|BFO:0000050	2	multivesicular body
	SGD:S000006047	GO:2000234	True	rdfs:subClassOf|BFO:0000050	2	positive regulation of rRNA processing
	SGD:S000004951	GO:0032956	True	rdfs:subClassOf|BFO:0000050	4	regulation of actin cytoskeleton organization
	SGD:S000005797	GO:0005743	True	rdfs:subClassOf|BFO:0000050	2	mitochondrial inner membrane
